FIPS,Name,Type,TimeFrame,Data
01,Alabama,State,2000,4452173
01,Alabama,State,2001,4467634
01,Alabama,State,2002,4480089
01,Alabama,State,2003,4503491
01,Alabama,State,2004,4530729
01,Alabama,State,2005,4569805
01,Alabama,State,2006,4628981
01,Alabama,State,2007,4672840
01,Alabama,State,2008,4718206
01,Alabama,State,2009,4757938
01,Alabama,State,2010,4785437
01,Alabama,State,2011,4799069
01,Alabama,State,2012,4815588
01,Alabama,State,2013,4830081
01,Alabama,State,2014,4841799
01,Alabama,State,2015,4852347
01,Alabama,State,2016,4863525
01,Alabama,State,2017,4874486
01,Alabama,State,2018,4887681
01,Alabama,State,2019,4903185
02,Alaska,State,2000,627963
02,Alaska,State,2001,633714
02,Alaska,State,2002,642337
02,Alaska,State,2003,648414
02,Alaska,State,2004,659286
02,Alaska,State,2005,666946
02,Alaska,State,2006,675302
02,Alaska,State,2007,680300
02,Alaska,State,2008,687455
02,Alaska,State,2009,698895
02,Alaska,State,2010,713910
02,Alaska,State,2011,722128
02,Alaska,State,2012,730443
02,Alaska,State,2013,737068
02,Alaska,State,2014,736283
02,Alaska,State,2015,737498
02,Alaska,State,2016,741456
02,Alaska,State,2017,739700
02,Alaska,State,2018,735139
02,Alaska,State,2019,731545
04,Arizona,State,2000,5160586
04,Arizona,State,2001,5273477
04,Arizona,State,2002,5396255
04,Arizona,State,2003,5510364
04,Arizona,State,2004,5652404
04,Arizona,State,2005,5839077
04,Arizona,State,2006,6029141
04,Arizona,State,2007,6167681
04,Arizona,State,2008,6280362
04,Arizona,State,2009,6343154
04,Arizona,State,2010,6407172
04,Arizona,State,2011,6472643
04,Arizona,State,2012,6554978
04,Arizona,State,2013,6632764
04,Arizona,State,2014,6730413
04,Arizona,State,2015,6829676
04,Arizona,State,2016,6941072
04,Arizona,State,2017,7044008
04,Arizona,State,2018,7158024
04,Arizona,State,2019,7278717
05,Arkansas,State,2000,2678588
05,Arkansas,State,2001,2691571
05,Arkansas,State,2002,2705927
05,Arkansas,State,2003,2724816
05,Arkansas,State,2004,2749686
05,Arkansas,State,2005,2781097
05,Arkansas,State,2006,2821761
05,Arkansas,State,2007,2848650
05,Arkansas,State,2008,2874554
05,Arkansas,State,2009,2896843
05,Arkansas,State,2010,2921964
05,Arkansas,State,2011,2940667
05,Arkansas,State,2012,2952164
05,Arkansas,State,2013,2959400
05,Arkansas,State,2014,2967392
05,Arkansas,State,2015,2978048
05,Arkansas,State,2016,2989918
05,Arkansas,State,2017,3001345
05,Arkansas,State,2018,3009733
05,Arkansas,State,2019,3017804
06,California,State,2000,33987977
06,California,State,2001,34479458
06,California,State,2002,34871843
06,California,State,2003,35253159
06,California,State,2004,35574576
06,California,State,2005,35827943
06,California,State,2006,36021202
06,California,State,2007,36250311
06,California,State,2008,36604337
06,California,State,2009,36961229
06,California,State,2010,37319502
06,California,State,2011,37638369
06,California,State,2012,37948800
06,California,State,2013,38260787
06,California,State,2014,38596972
06,California,State,2015,38918045
06,California,State,2016,39167117
06,California,State,2017,39358497
06,California,State,2018,39461588
06,California,State,2019,39512223
08,Colorado,State,2000,4326921
08,Colorado,State,2001,4425687
08,Colorado,State,2002,4490406
08,Colorado,State,2003,4528732
08,Colorado,State,2004,4575013
08,Colorado,State,2005,4631888
08,Colorado,State,2006,4720423
08,Colorado,State,2007,4803868
08,Colorado,State,2008,4889730
08,Colorado,State,2009,4972195
08,Colorado,State,2010,5047349
08,Colorado,State,2011,5121108
08,Colorado,State,2012,5192647
08,Colorado,State,2013,5269035
08,Colorado,State,2014,5350101
08,Colorado,State,2015,5450623
08,Colorado,State,2016,5539215
08,Colorado,State,2017,5611885
08,Colorado,State,2018,5691287
08,Colorado,State,2019,5758736
09,Connecticut,State,2000,3411777
09,Connecticut,State,2001,3432835
09,Connecticut,State,2002,3458749
09,Connecticut,State,2003,3484336
09,Connecticut,State,2004,3496094
09,Connecticut,State,2005,3506956
09,Connecticut,State,2006,3517460
09,Connecticut,State,2007,3527270
09,Connecticut,State,2008,3545579
09,Connecticut,State,2009,3561807
09,Connecticut,State,2010,3579114
09,Connecticut,State,2011,3588283
09,Connecticut,State,2012,3594547
09,Connecticut,State,2013,3594841
09,Connecticut,State,2014,3594524
09,Connecticut,State,2015,3587122
09,Connecticut,State,2016,3578141
09,Connecticut,State,2017,3573297
09,Connecticut,State,2018,3571520
09,Connecticut,State,2019,3565287
10,Delaware,State,2000,786373
10,Delaware,State,2001,795699
10,Delaware,State,2002,806169
10,Delaware,State,2003,818003
10,Delaware,State,2004,830803
10,Delaware,State,2005,845150
10,Delaware,State,2006,859268
10,Delaware,State,2007,871749
10,Delaware,State,2008,883874
10,Delaware,State,2009,891730
10,Delaware,State,2010,899593
10,Delaware,State,2011,907381
10,Delaware,State,2012,915179
10,Delaware,State,2013,923576
10,Delaware,State,2014,932487
10,Delaware,State,2015,941252
10,Delaware,State,2016,948921
10,Delaware,State,2017,956823
10,Delaware,State,2018,965479
10,Delaware,State,2019,973764
11,District of Columbia,State,2000,572046
11,District of Columbia,State,2001,574504
11,District of Columbia,State,2002,573158
11,District of Columbia,State,2003,568502
11,District of Columbia,State,2004,567754
11,District of Columbia,State,2005,567136
11,District of Columbia,State,2006,570681
11,District of Columbia,State,2007,574404
11,District of Columbia,State,2008,580236
11,District of Columbia,State,2009,592228
11,District of Columbia,State,2010,605226
11,District of Columbia,State,2011,619800
11,District of Columbia,State,2012,634924
11,District of Columbia,State,2013,650581
11,District of Columbia,State,2014,662328
11,District of Columbia,State,2015,675400
11,District of Columbia,State,2016,685815
11,District of Columbia,State,2017,694906
11,District of Columbia,State,2018,701547
11,District of Columbia,State,2019,705749
12,Florida,State,2000,16047515
12,Florida,State,2001,16356966
12,Florida,State,2002,16689370
12,Florida,State,2003,17004085
12,Florida,State,2004,17415318
12,Florida,State,2005,17842038
12,Florida,State,2006,18166990
12,Florida,State,2007,18367842
12,Florida,State,2008,18527305
12,Florida,State,2009,18652644
12,Florida,State,2010,18845537
12,Florida,State,2011,19053237
12,Florida,State,2012,19297822
12,Florida,State,2013,19545621
12,Florida,State,2014,19845911
12,Florida,State,2015,20209042
12,Florida,State,2016,20613477
12,Florida,State,2017,20963613
12,Florida,State,2018,21244317
12,Florida,State,2019,21477737
13,Georgia,State,2000,8227303
13,Georgia,State,2001,8377038
13,Georgia,State,2002,8508256
13,Georgia,State,2003,8622793
13,Georgia,State,2004,8769252
13,Georgia,State,2005,8925922
13,Georgia,State,2006,9155813
13,Georgia,State,2007,9349988
13,Georgia,State,2008,9504843
13,Georgia,State,2009,9620846
13,Georgia,State,2010,9711881
13,Georgia,State,2011,9802431
13,Georgia,State,2012,9901430
13,Georgia,State,2013,9972479
13,Georgia,State,2014,10067278
13,Georgia,State,2015,10178447
13,Georgia,State,2016,10301890
13,Georgia,State,2017,10410330
13,Georgia,State,2018,10511131
13,Georgia,State,2019,10617423
15,Hawaii,State,2000,1213519
15,Hawaii,State,2001,1225948
15,Hawaii,State,2002,1239613
15,Hawaii,State,2003,1251154
15,Hawaii,State,2004,1273569
15,Hawaii,State,2005,1292729
15,Hawaii,State,2006,1309731
15,Hawaii,State,2007,1315675
15,Hawaii,State,2008,1332213
15,Hawaii,State,2009,1346717
15,Hawaii,State,2010,1363963
15,Hawaii,State,2011,1379329
15,Hawaii,State,2012,1394804
15,Hawaii,State,2013,1408243
15,Hawaii,State,2014,1414538
15,Hawaii,State,2015,1422052
15,Hawaii,State,2016,1427559
15,Hawaii,State,2017,1424393
15,Hawaii,State,2018,1420593
15,Hawaii,State,2019,1415872
16,Idaho,State,2000,1299430
16,Idaho,State,2001,1319962
16,Idaho,State,2002,1340372
16,Idaho,State,2003,1363380
16,Idaho,State,2004,1391802
16,Idaho,State,2005,1428241
16,Idaho,State,2006,1468669
16,Idaho,State,2007,1505105
16,Idaho,State,2008,1534320
16,Idaho,State,2009,1554439
16,Idaho,State,2010,1570746
16,Idaho,State,2011,1583910
16,Idaho,State,2012,1595324
16,Idaho,State,2013,1611206
16,Idaho,State,2014,1631112
16,Idaho,State,2015,1651059
16,Idaho,State,2016,1682380
16,Idaho,State,2017,1717715
16,Idaho,State,2018,1750536
16,Idaho,State,2019,1787065
17,Illinois,State,2000,12434161
17,Illinois,State,2001,12488445
17,Illinois,State,2002,12525556
17,Illinois,State,2003,12556006
17,Illinois,State,2004,12589773
17,Illinois,State,2005,12609903
17,Illinois,State,2006,12643955
17,Illinois,State,2007,12695866
17,Illinois,State,2008,12747038
17,Illinois,State,2009,12796778
17,Illinois,State,2010,12840503
17,Illinois,State,2011,12867454
17,Illinois,State,2012,12882510
17,Illinois,State,2013,12895129
17,Illinois,State,2014,12884493
17,Illinois,State,2015,12858913
17,Illinois,State,2016,12820527
17,Illinois,State,2017,12778828
17,Illinois,State,2018,12723071
17,Illinois,State,2019,12671821
18,Indiana,State,2000,6091866
18,Indiana,State,2001,6127760
18,Indiana,State,2002,6155967
18,Indiana,State,2003,6196638
18,Indiana,State,2004,6233007
18,Indiana,State,2005,6278616
18,Indiana,State,2006,6332669
18,Indiana,State,2007,6379599
18,Indiana,State,2008,6424806
18,Indiana,State,2009,6459325
18,Indiana,State,2010,6490432
18,Indiana,State,2011,6516528
18,Indiana,State,2012,6537703
18,Indiana,State,2013,6568713
18,Indiana,State,2014,6593644
18,Indiana,State,2015,6608422
18,Indiana,State,2016,6634304
18,Indiana,State,2017,6658078
18,Indiana,State,2018,6695497
18,Indiana,State,2019,6732219
19,Iowa,State,2000,2929067
19,Iowa,State,2001,2931997
19,Iowa,State,2002,2934234
19,Iowa,State,2003,2941999
19,Iowa,State,2004,2953635
19,Iowa,State,2005,2964454
19,Iowa,State,2006,2982644
19,Iowa,State,2007,2999212
19,Iowa,State,2008,3016734
19,Iowa,State,2009,3032870
19,Iowa,State,2010,3050745
19,Iowa,State,2011,3066336
19,Iowa,State,2012,3076190
19,Iowa,State,2013,3092997
19,Iowa,State,2014,3109350
19,Iowa,State,2015,3120960
19,Iowa,State,2016,3131371
19,Iowa,State,2017,3141550
19,Iowa,State,2018,3148618
19,Iowa,State,2019,3155070
20,Kansas,State,2000,2693681
20,Kansas,State,2001,2702162
20,Kansas,State,2002,2713535
20,Kansas,State,2003,2723004
20,Kansas,State,2004,2734373
20,Kansas,State,2005,2745299
20,Kansas,State,2006,2762931
20,Kansas,State,2007,2783785
20,Kansas,State,2008,2808076
20,Kansas,State,2009,2832704
20,Kansas,State,2010,2858190
20,Kansas,State,2011,2869225
20,Kansas,State,2012,2885257
20,Kansas,State,2013,2893212
20,Kansas,State,2014,2900475
20,Kansas,State,2015,2909011
20,Kansas,State,2016,2910844
20,Kansas,State,2017,2908718
20,Kansas,State,2018,2911359
20,Kansas,State,2019,2913314
21,Kentucky,State,2000,4049021
21,Kentucky,State,2001,4068132
21,Kentucky,State,2002,4089875
21,Kentucky,State,2003,4117170
21,Kentucky,State,2004,4146101
21,Kentucky,State,2005,4182742
21,Kentucky,State,2006,4219239
21,Kentucky,State,2007,4256672
21,Kentucky,State,2008,4289878
21,Kentucky,State,2009,4317074
21,Kentucky,State,2010,4348181
21,Kentucky,State,2011,4369821
21,Kentucky,State,2012,4386346
21,Kentucky,State,2013,4404659
21,Kentucky,State,2014,4414349
21,Kentucky,State,2015,4425976
21,Kentucky,State,2016,4438182
21,Kentucky,State,2017,4452268
21,Kentucky,State,2018,4461153
21,Kentucky,State,2019,4467673
22,Louisiana,State,2000,4471885
22,Louisiana,State,2001,4477875
22,Louisiana,State,2002,4497267
22,Louisiana,State,2003,4521042
22,Louisiana,State,2004,4552238
22,Louisiana,State,2005,4576628
22,Louisiana,State,2006,4302665
22,Louisiana,State,2007,4375581
22,Louisiana,State,2008,4435586
22,Louisiana,State,2009,4491648
22,Louisiana,State,2010,4544532
22,Louisiana,State,2011,4575625
22,Louisiana,State,2012,4600972
22,Louisiana,State,2013,4624527
22,Louisiana,State,2014,4644013
22,Louisiana,State,2015,4664628
22,Louisiana,State,2016,4678135
22,Louisiana,State,2017,4670560
22,Louisiana,State,2018,4659690
22,Louisiana,State,2019,4648794
23,Maine,State,2000,1277072
23,Maine,State,2001,1285692
23,Maine,State,2002,1295960
23,Maine,State,2003,1306513
23,Maine,State,2004,1313688
23,Maine,State,2005,1318787
23,Maine,State,2006,1323619
23,Maine,State,2007,1327040
23,Maine,State,2008,1330509
23,Maine,State,2009,1329590
23,Maine,State,2010,1327629
23,Maine,State,2011,1328284
23,Maine,State,2012,1327729
23,Maine,State,2013,1328009
23,Maine,State,2014,1330513
23,Maine,State,2015,1328262
23,Maine,State,2016,1331317
23,Maine,State,2017,1334612
23,Maine,State,2018,1339057
23,Maine,State,2019,1344212
24,Maryland,State,2000,5311034
24,Maryland,State,2001,5374691
24,Maryland,State,2002,5440389
24,Maryland,State,2003,5496269
24,Maryland,State,2004,5546935
24,Maryland,State,2005,5592379
24,Maryland,State,2006,5627367
24,Maryland,State,2007,5653408
24,Maryland,State,2008,5684965
24,Maryland,State,2009,5730388
24,Maryland,State,2010,5788645
24,Maryland,State,2011,5839419
24,Maryland,State,2012,5886992
24,Maryland,State,2013,5923188
24,Maryland,State,2014,5957283
24,Maryland,State,2015,5985562
24,Maryland,State,2016,6003323
24,Maryland,State,2017,6023868
24,Maryland,State,2018,6035802
24,Maryland,State,2019,6045680
25,Massachusetts,State,2000,6361104
25,Massachusetts,State,2001,6397634
25,Massachusetts,State,2002,6417206
25,Massachusetts,State,2003,6422565
25,Massachusetts,State,2004,6412281
25,Massachusetts,State,2005,6403290
25,Massachusetts,State,2006,6410084
25,Massachusetts,State,2007,6431559
25,Massachusetts,State,2008,6468967
25,Massachusetts,State,2009,6517613
25,Massachusetts,State,2010,6566307
25,Massachusetts,State,2011,6613583
25,Massachusetts,State,2012,6663005
25,Massachusetts,State,2013,6713315
25,Massachusetts,State,2014,6762596
25,Massachusetts,State,2015,6794228
25,Massachusetts,State,2016,6823608
25,Massachusetts,State,2017,6859789
25,Massachusetts,State,2018,6882635
25,Massachusetts,State,2019,6892503
26,Michigan,State,2000,9952450
26,Michigan,State,2001,9991120
26,Michigan,State,2002,10015710
26,Michigan,State,2003,10041152
26,Michigan,State,2004,10055315
26,Michigan,State,2005,10051137
26,Michigan,State,2006,10036081
26,Michigan,State,2007,10001284
26,Michigan,State,2008,9946889
26,Michigan,State,2009,9901591
26,Michigan,State,2010,9877510
26,Michigan,State,2011,9882412
26,Michigan,State,2012,9897145
26,Michigan,State,2013,9913065
26,Michigan,State,2014,9929848
26,Michigan,State,2015,9931715
26,Michigan,State,2016,9950571
26,Michigan,State,2017,9973114
26,Michigan,State,2018,9984072
26,Michigan,State,2019,9986857
27,Minnesota,State,2000,4933692
27,Minnesota,State,2001,4982796
27,Minnesota,State,2002,5018935
27,Minnesota,State,2003,5053572
27,Minnesota,State,2004,5087713
27,Minnesota,State,2005,5119598
27,Minnesota,State,2006,5163555
27,Minnesota,State,2007,5207203
27,Minnesota,State,2008,5247018
27,Minnesota,State,2009,5281203
27,Minnesota,State,2010,5310828
27,Minnesota,State,2011,5346143
27,Minnesota,State,2012,5376643
27,Minnesota,State,2013,5413479
27,Minnesota,State,2014,5451079
27,Minnesota,State,2015,5482032
27,Minnesota,State,2016,5522744
27,Minnesota,State,2017,5566230
27,Minnesota,State,2018,5606249
27,Minnesota,State,2019,5639632
28,Mississippi,State,2000,2848353
28,Mississippi,State,2001,2852994
28,Mississippi,State,2002,2858681
28,Mississippi,State,2003,2868312
28,Mississippi,State,2004,2889010
28,Mississippi,State,2005,2905943
28,Mississippi,State,2006,2904978
28,Mississippi,State,2007,2928350
28,Mississippi,State,2008,2947806
28,Mississippi,State,2009,2958774
28,Mississippi,State,2010,2970548
28,Mississippi,State,2011,2978731
28,Mississippi,State,2012,2983816
28,Mississippi,State,2013,2988711
28,Mississippi,State,2014,2990468
28,Mississippi,State,2015,2988471
28,Mississippi,State,2016,2987938
28,Mississippi,State,2017,2988510
28,Mississippi,State,2018,2981020
28,Mississippi,State,2019,2976149
29,Missouri,State,2000,5607285
29,Missouri,State,2001,5641142
29,Missouri,State,2002,5674825
29,Missouri,State,2003,5709403
29,Missouri,State,2004,5747741
29,Missouri,State,2005,5790300
29,Missouri,State,2006,5842704
29,Missouri,State,2007,5887612
29,Missouri,State,2008,5923916
29,Missouri,State,2009,5961088
29,Missouri,State,2010,5995974
29,Missouri,State,2011,6010275
29,Missouri,State,2012,6024367
29,Missouri,State,2013,6040715
29,Missouri,State,2014,6056202
29,Missouri,State,2015,6071732
29,Missouri,State,2016,6087135
29,Missouri,State,2017,6106670
29,Missouri,State,2018,6121623
29,Missouri,State,2019,6137428
30,Montana,State,2000,903773
30,Montana,State,2001,906961
30,Montana,State,2002,911667
30,Montana,State,2003,919630
30,Montana,State,2004,930009
30,Montana,State,2005,940102
30,Montana,State,2006,952692
30,Montana,State,2007,964706
30,Montana,State,2008,976415
30,Montana,State,2009,983982
30,Montana,State,2010,990697
30,Montana,State,2011,997316
30,Montana,State,2012,1003783
30,Montana,State,2013,1013569
30,Montana,State,2014,1021869
30,Montana,State,2015,1030475
30,Montana,State,2016,1040859
30,Montana,State,2017,1052482
30,Montana,State,2018,1060665
30,Montana,State,2019,1068778
31,Nebraska,State,2000,1713820
31,Nebraska,State,2001,1719836
31,Nebraska,State,2002,1728292
31,Nebraska,State,2003,1738643
31,Nebraska,State,2004,1749370
31,Nebraska,State,2005,1761497
31,Nebraska,State,2006,1772693
31,Nebraska,State,2007,1783440
31,Nebraska,State,2008,1796378
31,Nebraska,State,2009,1812683
31,Nebraska,State,2010,1829542
31,Nebraska,State,2011,1840672
31,Nebraska,State,2012,1853303
31,Nebraska,State,2013,1865279
31,Nebraska,State,2014,1879321
31,Nebraska,State,2015,1891277
31,Nebraska,State,2016,1905616
31,Nebraska,State,2017,1915947
31,Nebraska,State,2018,1925614
31,Nebraska,State,2019,1934408
32,Nevada,State,2000,2018741
32,Nevada,State,2001,2098399
32,Nevada,State,2002,2173791
32,Nevada,State,2003,2248850
32,Nevada,State,2004,2346222
32,Nevada,State,2005,2432143
32,Nevada,State,2006,2522658
32,Nevada,State,2007,2601072
32,Nevada,State,2008,2653630
32,Nevada,State,2009,2684665
32,Nevada,State,2010,2702405
32,Nevada,State,2011,2712730
32,Nevada,State,2012,2743996
32,Nevada,State,2013,2775970
32,Nevada,State,2014,2817628
32,Nevada,State,2015,2866939
32,Nevada,State,2016,2917563
32,Nevada,State,2017,2969905
32,Nevada,State,2018,3027341
32,Nevada,State,2019,3080156
33,New Hampshire,State,2000,1239882
33,New Hampshire,State,2001,1255517
33,New Hampshire,State,2002,1269089
33,New Hampshire,State,2003,1279840
33,New Hampshire,State,2004,1290121
33,New Hampshire,State,2005,1298492
33,New Hampshire,State,2006,1308389
33,New Hampshire,State,2007,1312540
33,New Hampshire,State,2008,1315906
33,New Hampshire,State,2009,1316102
33,New Hampshire,State,2010,1316762
33,New Hampshire,State,2011,1320202
33,New Hampshire,State,2012,1324232
33,New Hampshire,State,2013,1326622
33,New Hampshire,State,2014,1333341
33,New Hampshire,State,2015,1336350
33,New Hampshire,State,2016,1342307
33,New Hampshire,State,2017,1348787
33,New Hampshire,State,2018,1353465
33,New Hampshire,State,2019,1359711
34,New Jersey,State,2000,8430621
34,New Jersey,State,2001,8492671
34,New Jersey,State,2002,8552643
34,New Jersey,State,2003,8601402
34,New Jersey,State,2004,8634561
34,New Jersey,State,2005,8651974
34,New Jersey,State,2006,8661679
34,New Jersey,State,2007,8677885
34,New Jersey,State,2008,8711090
34,New Jersey,State,2009,8755602
34,New Jersey,State,2010,8799446
34,New Jersey,State,2011,8828117
34,New Jersey,State,2012,8844942
34,New Jersey,State,2013,8856972
34,New Jersey,State,2014,8864525
34,New Jersey,State,2015,8867949
34,New Jersey,State,2016,8870827
34,New Jersey,State,2017,8885525
34,New Jersey,State,2018,8886025
34,New Jersey,State,2019,8882190
35,New Mexico,State,2000,1821204
35,New Mexico,State,2001,1831690
35,New Mexico,State,2002,1855309
35,New Mexico,State,2003,1877574
35,New Mexico,State,2004,1903808
35,New Mexico,State,2005,1932274
35,New Mexico,State,2006,1962137
35,New Mexico,State,2007,1990070
35,New Mexico,State,2008,2010662
35,New Mexico,State,2009,2036802
35,New Mexico,State,2010,2064552
35,New Mexico,State,2011,2080450
35,New Mexico,State,2012,2087309
35,New Mexico,State,2013,2092273
35,New Mexico,State,2014,2089568
35,New Mexico,State,2015,2089291
35,New Mexico,State,2016,2091630
35,New Mexico,State,2017,2091784
35,New Mexico,State,2018,2092741
35,New Mexico,State,2019,2096829
36,New York,State,2000,19001780
36,New York,State,2001,19082838
36,New York,State,2002,19137800
36,New York,State,2003,19175939
36,New York,State,2004,19171567
36,New York,State,2005,19132610
36,New York,State,2006,19104631
36,New York,State,2007,19132335
36,New York,State,2008,19212436
36,New York,State,2009,19307066
36,New York,State,2010,19399878
36,New York,State,2011,19499241
36,New York,State,2012,19572932
36,New York,State,2013,19624447
36,New York,State,2014,19651049
36,New York,State,2015,19654666
36,New York,State,2016,19633428
36,New York,State,2017,19589572
36,New York,State,2018,19530351
36,New York,State,2019,19453561
37,North Carolina,State,2000,8081614
37,North Carolina,State,2001,8210122
37,North Carolina,State,2002,8326201
37,North Carolina,State,2003,8422501
37,North Carolina,State,2004,8553152
37,North Carolina,State,2005,8705407
37,North Carolina,State,2006,8917270
37,North Carolina,State,2007,9118037
37,North Carolina,State,2008,9309449
37,North Carolina,State,2009,9449566
37,North Carolina,State,2010,9574323
37,North Carolina,State,2011,9657592
37,North Carolina,State,2012,9749476
37,North Carolina,State,2013,9843336
37,North Carolina,State,2014,9932887
37,North Carolina,State,2015,10031646
37,North Carolina,State,2016,10154788
37,North Carolina,State,2017,10268233
37,North Carolina,State,2018,10381615
37,North Carolina,State,2019,10488084
38,North Dakota,State,2000,642023
38,North Dakota,State,2001,639062
38,North Dakota,State,2002,638168
38,North Dakota,State,2003,638817
38,North Dakota,State,2004,644705
38,North Dakota,State,2005,646089
38,North Dakota,State,2006,649422
38,North Dakota,State,2007,652822
38,North Dakota,State,2008,657569
38,North Dakota,State,2009,664968
38,North Dakota,State,2010,674715
38,North Dakota,State,2011,685225
38,North Dakota,State,2012,701176
38,North Dakota,State,2013,722036
38,North Dakota,State,2014,737401
38,North Dakota,State,2015,754066
38,North Dakota,State,2016,754434
38,North Dakota,State,2017,754942
38,North Dakota,State,2018,758080
38,North Dakota,State,2019,762062
39,Ohio,State,2000,11363543
39,Ohio,State,2001,11387404
39,Ohio,State,2002,11407889
39,Ohio,State,2003,11434788
39,Ohio,State,2004,11452251
39,Ohio,State,2005,11463320
39,Ohio,State,2006,11481213
39,Ohio,State,2007,11500468
39,Ohio,State,2008,11515391
39,Ohio,State,2009,11528896
39,Ohio,State,2010,11539336
39,Ohio,State,2011,11544663
39,Ohio,State,2012,11548923
39,Ohio,State,2013,11576684
39,Ohio,State,2014,11602700
39,Ohio,State,2015,11617527
39,Ohio,State,2016,11634370
39,Ohio,State,2017,11659650
39,Ohio,State,2018,11676341
39,Ohio,State,2019,11689100
40,Oklahoma,State,2000,3454365
40,Oklahoma,State,2001,3467100
40,Oklahoma,State,2002,3489080
40,Oklahoma,State,2003,3504892
40,Oklahoma,State,2004,3525233
40,Oklahoma,State,2005,3548597
40,Oklahoma,State,2006,3594090
40,Oklahoma,State,2007,3634349
40,Oklahoma,State,2008,3668976
40,Oklahoma,State,2009,3717572
40,Oklahoma,State,2010,3759944
40,Oklahoma,State,2011,3788379
40,Oklahoma,State,2012,3818814
40,Oklahoma,State,2013,3853214
40,Oklahoma,State,2014,3878187
40,Oklahoma,State,2015,3909500
40,Oklahoma,State,2016,3926331
40,Oklahoma,State,2017,3931316
40,Oklahoma,State,2018,3940235
40,Oklahoma,State,2019,3956971
41,Oregon,State,2000,3429708
41,Oregon,State,2001,3467937
41,Oregon,State,2002,3513424
41,Oregon,State,2003,3547376
41,Oregon,State,2004,3569463
41,Oregon,State,2005,3613202
41,Oregon,State,2006,3670883
41,Oregon,State,2007,3722417
41,Oregon,State,2008,3768748
41,Oregon,State,2009,3808600
41,Oregon,State,2010,3837491
41,Oregon,State,2011,3872036
41,Oregon,State,2012,3899001
41,Oregon,State,2013,3922468
41,Oregon,State,2014,3963244
41,Oregon,State,2015,4015792
41,Oregon,State,2016,4089976
41,Oregon,State,2017,4143625
41,Oregon,State,2018,4181886
41,Oregon,State,2019,4217737
42,Pennsylvania,State,2000,12284173
42,Pennsylvania,State,2001,12298970
42,Pennsylvania,State,2002,12331031
42,Pennsylvania,State,2003,12374658
42,Pennsylvania,State,2004,12410722
42,Pennsylvania,State,2005,12449990
42,Pennsylvania,State,2006,12510809
42,Pennsylvania,State,2007,12563937
42,Pennsylvania,State,2008,12612285
42,Pennsylvania,State,2009,12666858
42,Pennsylvania,State,2010,12711160
42,Pennsylvania,State,2011,12745815
42,Pennsylvania,State,2012,12767118
42,Pennsylvania,State,2013,12776309
42,Pennsylvania,State,2014,12788313
42,Pennsylvania,State,2015,12784826
42,Pennsylvania,State,2016,12782275
42,Pennsylvania,State,2017,12787641
42,Pennsylvania,State,2018,12800922
42,Pennsylvania,State,2019,12801989
44,Rhode Island,State,2000,1050268
44,Rhode Island,State,2001,1057142
44,Rhode Island,State,2002,1065995
44,Rhode Island,State,2003,1071342
44,Rhode Island,State,2004,1074579
44,Rhode Island,State,2005,1067916
44,Rhode Island,State,2006,1063096
44,Rhode Island,State,2007,1057315
44,Rhode Island,State,2008,1055003
44,Rhode Island,State,2009,1053646
44,Rhode Island,State,2010,1053959
44,Rhode Island,State,2011,1053649
44,Rhode Island,State,2012,1054621
44,Rhode Island,State,2013,1055081
44,Rhode Island,State,2014,1055936
44,Rhode Island,State,2015,1056065
44,Rhode Island,State,2016,1056770
44,Rhode Island,State,2017,1055673
44,Rhode Island,State,2018,1058287
44,Rhode Island,State,2019,1059361
45,South Carolina,State,2000,4024223
45,South Carolina,State,2001,4064995
45,South Carolina,State,2002,4107795
45,South Carolina,State,2003,4150297
45,South Carolina,State,2004,4210921
45,South Carolina,State,2005,4270150
45,South Carolina,State,2006,4357847
45,South Carolina,State,2007,4444110
45,South Carolina,State,2008,4528996
45,South Carolina,State,2009,4589872
45,South Carolina,State,2010,4635649
45,South Carolina,State,2011,4671994
45,South Carolina,State,2012,4717354
45,South Carolina,State,2013,4764080
45,South Carolina,State,2014,4823617
45,South Carolina,State,2015,4891938
45,South Carolina,State,2016,4957968
45,South Carolina,State,2017,5021268
45,South Carolina,State,2018,5084156
45,South Carolina,State,2019,5148714
46,South Dakota,State,2000,755844
46,South Dakota,State,2001,757972
46,South Dakota,State,2002,760020
46,South Dakota,State,2003,763729
46,South Dakota,State,2004,770396
46,South Dakota,State,2005,775493
46,South Dakota,State,2006,783033
46,South Dakota,State,2007,791623
46,South Dakota,State,2008,799124
46,South Dakota,State,2009,807067
46,South Dakota,State,2010,816166
46,South Dakota,State,2011,823579
46,South Dakota,State,2012,833566
46,South Dakota,State,2013,842316
46,South Dakota,State,2014,849129
46,South Dakota,State,2015,853988
46,South Dakota,State,2016,862996
46,South Dakota,State,2017,872868
46,South Dakota,State,2018,878698
46,South Dakota,State,2019,884659
47,Tennessee,State,2000,5703719
47,Tennessee,State,2001,5750789
47,Tennessee,State,2002,5795918
47,Tennessee,State,2003,5847812
47,Tennessee,State,2004,5910809
47,Tennessee,State,2005,5991057
47,Tennessee,State,2006,6088766
47,Tennessee,State,2007,6175727
47,Tennessee,State,2008,6247411
47,Tennessee,State,2009,6306019
47,Tennessee,State,2010,6355311
47,Tennessee,State,2011,6399291
47,Tennessee,State,2012,6453898
47,Tennessee,State,2013,6494340
47,Tennessee,State,2014,6541223
