"date_updated","state","start_date","end_date","tot_cases","new_cases","tot_deaths","new_deaths","new_historic_cases","new_historic_deaths"
"2023-02-23T00:00:00.000","AZ","2023-02-16T00:00:00.000","2023-02-22T00:00:00.000","2434631.0","3716.0","33042.0","39.0","23150","0"
"2022-12-22T00:00:00.000","LA","2022-12-15T00:00:00.000","2022-12-21T00:00:00.000","1507707.0","4041.0","18345.0","21.0","21397","0"
"2023-02-23T00:00:00.000","GA","2023-02-16T00:00:00.000","2023-02-22T00:00:00.000","3061141.0","5298.0","42324.0","88.0","6800","0"
"2023-03-30T00:00:00.000","LA","2023-03-23T00:00:00.000","2023-03-29T00:00:00.000","1588259.0","2203.0","18858.0","23.0","5347","0"
"2023-02-02T00:00:00.000","LA","2023-01-26T00:00:00.000","2023-02-01T00:00:00.000","1548508.0","5725.0","18572.0","47.0","4507","0"
"2023-03-23T00:00:00.000","LA","2023-03-16T00:00:00.000","2023-03-22T00:00:00.000","1580709.0","1961.0","18835.0","35.0","2239","0"
"2023-04-27T00:00:00.000","LA","2023-04-20T00:00:00.000","2023-04-26T00:00:00.000","1597070.0","1884.0","18937.0","25.0","949","0"
"2023-03-16T00:00:00.000","NV","2023-03-09T00:00:00.000","2023-03-15T00:00:00.000","891702.0","1233.0","11937.0","15.0","347","0"
"2023-05-11T00:00:00.000","FL","2023-05-04T00:00:00.000","2023-05-10T00:00:00.000","7572282.0","6937.0","88248.0","0.0","0","1109"
"2022-10-27T00:00:00.000","NYC","2022-10-20T00:00:00.000","2022-10-26T00:00:00.000","2928439.0","14590.0","42863.0","91.0","0","557"
"2022-09-29T00:00:00.000","KS","2022-09-22T00:00:00.000","2022-09-28T00:00:00.000","878474.0","2593.0","9554.0","-3.0","0","469"
"2023-02-09T00:00:00.000","VA","2023-02-02T00:00:00.000","2023-02-08T00:00:00.000","2268016.0","8270.0","23452.0","25.0","0","299"
"2022-12-08T00:00:00.000","OK","2022-12-01T00:00:00.000","2022-12-07T00:00:00.000","1225630.0","5242.0","15319.0","0.0","0","273"
"2023-02-16T00:00:00.000","VA","2023-02-09T00:00:00.000","2023-02-15T00:00:00.000","2275330.0","7314.0","23587.0","73.0","0","62"
"2023-04-27T00:00:00.000","IL","2023-04-20T00:00:00.000","2023-04-26T00:00:00.000","4131816.0","4192.0","41970.0","60.0","0","44"
"2022-11-03T00:00:00.000","DC","2022-10-27T00:00:00.000","2022-11-02T00:00:00.000","170041.0","332.0","1397.0","0.0","0","5"
"2022-11-10T00:00:00.000","DC","2022-11-03T00:00:00.000","2022-11-09T00:00:00.000","170482.0","441.0","1402.0","0.0","0","5"
"2022-11-03T00:00:00.000","KS","2022-10-27T00:00:00.000","2022-11-02T00:00:00.000","889485.0","2385.0","9622.0","13.0","0","1"
"2020-05-28T00:00:00.000","AK","2020-05-21T00:00:00.000","2020-05-27T00:00:00.000","427.0","23.0","10.0","0.0","0","0"
"2020-06-04T00:00:00.000","AK","2020-05-28T00:00:00.000","2020-06-03T00:00:00.000","518.0","91.0","10.0","0.0","0","0"
"2020-06-11T00:00:00.000","AK","2020-06-04T00:00:00.000","2020-06-10T00:00:00.000","616.0","98.0","11.0","1.0","0","0"
"2020-06-18T00:00:00.000","AK","2020-06-11T00:00:00.000","2020-06-17T00:00:00.000","713.0","97.0","12.0","1.0","0","0"
"2020-06-25T00:00:00.000","AK","2020-06-18T00:00:00.000","2020-06-24T00:00:00.000","821.0","108.0","12.0","0.0","0","0"
"2020-07-02T00:00:00.000","AK","2020-06-25T00:00:00.000","2020-07-01T00:00:00.000","1020.0","199.0","13.0","1.0","0","0"
"2020-07-09T00:00:00.000","AK","2020-07-02T00:00:00.000","2020-07-08T00:00:00.000","1273.0","253.0","16.0","3.0","0","0"
"2020-07-16T00:00:00.000","AK","2020-07-09T00:00:00.000","2020-07-15T00:00:00.000","1694.0","421.0","16.0","0.0","0","0"
"2020-07-23T00:00:00.000","AK","2020-07-16T00:00:00.000","2020-07-22T00:00:00.000","2202.0","508.0","18.0","2.0","0","0"
"2020-07-30T00:00:00.000","AK","2020-07-23T00:00:00.000","2020-07-29T00:00:00.000","2886.0","684.0","21.0","3.0","0","0"
"2020-08-06T00:00:00.000","AK","2020-07-30T00:00:00.000","2020-08-05T00:00:00.000","3487.0","601.0","25.0","4.0","0","0"
"2020-08-13T00:00:00.000","AK","2020-08-06T00:00:00.000","2020-08-12T00:00:00.000","3978.0","491.0","27.0","2.0","0","0"
"2020-08-20T00:00:00.000","AK","2020-08-13T00:00:00.000","2020-08-19T00:00:00.000","4536.0","558.0","29.0","2.0","0","0"
"2020-08-27T00:00:00.000","AK","2020-08-20T00:00:00.000","2020-08-26T00:00:00.000","5001.0","465.0","36.0","7.0","0","0"
"2020-09-03T00:00:00.000","AK","2020-08-27T00:00:00.000","2020-09-02T00:00:00.000","5475.0","474.0","38.0","2.0","0","0"
"2020-09-10T00:00:00.000","AK","2020-09-03T00:00:00.000","2020-09-09T00:00:00.000","6022.0","547.0","41.0","3.0","0","0"
"2020-09-17T00:00:00.000","AK","2020-09-10T00:00:00.000","2020-09-16T00:00:00.000","6551.0","529.0","43.0","2.0","0","0"
"2020-09-24T00:00:00.000","AK","2020-09-17T00:00:00.000","2020-09-23T00:00:00.000","7193.0","642.0","44.0","1.0","0","0"
"2020-10-01T00:00:00.000","AK","2020-09-24T00:00:00.000","2020-09-30T00:00:00.000","8026.0","833.0","55.0","11.0","0","0"
"2020-10-08T00:00:00.000","AK","2020-10-01T00:00:00.000","2020-10-07T00:00:00.000","9046.0","1020.0","59.0","4.0","0","0"
"2020-10-15T00:00:00.000","AK","2020-10-08T00:00:00.000","2020-10-14T00:00:00.000","10387.0","1341.0","64.0","5.0","0","0"
"2020-10-22T00:00:00.000","AK","2020-10-15T00:00:00.000","2020-10-21T00:00:00.000","11925.0","1538.0","68.0","4.0","0","0"
"2020-10-29T00:00:00.000","AK","2020-10-22T00:00:00.000","2020-10-28T00:00:00.000","14539.0","2614.0","71.0","3.0","0","0"
"2020-11-05T00:00:00.000","AK","2020-10-29T00:00:00.000","2020-11-04T00:00:00.000","17266.0","2727.0","86.0","15.0","0","0"
"2020-11-12T00:00:00.000","AK","2020-11-05T00:00:00.000","2020-11-11T00:00:00.000","20864.0","3598.0","98.0","12.0","0","0"
"2020-11-19T00:00:00.000","AK","2020-11-12T00:00:00.000","2020-11-18T00:00:00.000","25180.0","4316.0","102.0","4.0","0","0"
"2020-11-26T00:00:00.000","AK","2020-11-19T00:00:00.000","2020-11-25T00:00:00.000","29292.0","4112.0","118.0","16.0","0","0"
"2020-12-03T00:00:00.000","AK","2020-11-26T00:00:00.000","2020-12-02T00:00:00.000","33816.0","4524.0","123.0","5.0","0","0"
"2020-12-10T00:00:00.000","AK","2020-12-03T00:00:00.000","2020-12-09T00:00:00.000","38438.0","4622.0","150.0","27.0","0","0"
"2020-12-17T00:00:00.000","AK","2020-12-10T00:00:00.000","2020-12-16T00:00:00.000","41855.0","3417.0","180.0","30.0","0","0"
"2020-12-24T00:00:00.000","AK","2020-12-17T00:00:00.000","2020-12-23T00:00:00.000","44078.0","2223.0","196.0","16.0","0","0"
"2020-12-31T00:00:00.000","AK","2020-12-24T00:00:00.000","2020-12-30T00:00:00.000","45802.0","1724.0","203.0","7.0","0","0"
"2021-01-07T00:00:00.000","AK","2020-12-31T00:00:00.000","2021-01-06T00:00:00.000","47828.0","2026.0","220.0","17.0","0","0"
"2021-01-14T00:00:00.000","AK","2021-01-07T00:00:00.000","2021-01-13T00:00:00.000","49801.0","1973.0","226.0","6.0","0","0"
"2021-01-21T00:00:00.000","AK","2021-01-14T00:00:00.000","2021-01-20T00:00:00.000","51178.0","1377.0","253.0","27.0","0","0"
"2021-01-28T00:00:00.000","AK","2021-01-21T00:00:00.000","2021-01-27T00:00:00.000","52359.0","1181.0","261.0","8.0","0","0"
"2021-02-04T00:00:00.000","AK","2021-01-28T00:00:00.000","2021-02-03T00:00:00.000","53305.0","946.0","279.0","18.0","0","0"
"2021-02-11T00:00:00.000","AK","2021-02-04T00:00:00.000","2021-02-10T00:00:00.000","54294.0","989.0","280.0","1.0","0","0"
"2021-02-18T00:00:00.000","AK","2021-02-11T00:00:00.000","2021-02-17T00:00:00.000","55101.0","807.0","288.0","8.0","0","0"
"2021-02-25T00:00:00.000","AK","2021-02-18T00:00:00.000","2021-02-24T00:00:00.000","55986.0","885.0","289.0","1.0","0","0"
"2021-03-04T00:00:00.000","AK","2021-02-25T00:00:00.000","2021-03-03T00:00:00.000","56862.0","876.0","301.0","12.0","0","0"
"2021-03-11T00:00:00.000","AK","2021-03-04T00:00:00.000","2021-03-10T00:00:00.000","57772.0","910.0","303.0","2.0","0","0"
"2021-03-18T00:00:00.000","AK","2021-03-11T00:00:00.000","2021-03-17T00:00:00.000","58686.0","914.0","305.0","2.0","0","0"
"2021-03-25T00:00:00.000","AK","2021-03-18T00:00:00.000","2021-03-24T00:00:00.000","59630.0","944.0","310.0","5.0","0","0"
"2021-04-01T00:00:00.000","AK","2021-03-25T00:00:00.000","2021-03-31T00:00:00.000","60816.0","1186.0","311.0","1.0","0","0"
"2021-04-08T00:00:00.000","AK","2021-04-01T00:00:00.000","2021-04-07T00:00:00.000","62024.0","1208.0","311.0","0.0","0","0"
"2021-04-15T00:00:00.000","AK","2021-04-08T00:00:00.000","2021-04-14T00:00:00.000","63137.0","1113.0","312.0","1.0","0","0"
"2021-04-22T00:00:00.000","AK","2021-04-15T00:00:00.000","2021-04-21T00:00:00.000","64283.0","1146.0","332.0","20.0","0","0"
"2021-04-29T00:00:00.000","AK","2021-04-22T00:00:00.000","2021-04-28T00:00:00.000","65325.0","1042.0","344.0","12.0","0","0"
"2021-05-06T00:00:00.000","AK","2021-04-29T00:00:00.000","2021-05-05T00:00:00.000","66056.0","731.0","345.0","1.0","0","0"
"2021-05-13T00:00:00.000","AK","2021-05-06T00:00:00.000","2021-05-12T00:00:00.000","66621.0","565.0","350.0","5.0","0","0"
"2021-05-20T00:00:00.000","AK","2021-05-13T00:00:00.000","2021-05-19T00:00:00.000","67074.0","453.0","366.0","16.0","0","0"
"2021-05-27T00:00:00.000","AK","2021-05-20T00:00:00.000","2021-05-26T00:00:00.000","67371.0","297.0","366.0","0.0","0","0"
"2021-06-03T00:00:00.000","AK","2021-05-27T00:00:00.000","2021-06-02T00:00:00.000","67601.0","230.0","366.0","0.0","0","0"
"2021-06-10T00:00:00.000","AK","2021-06-03T00:00:00.000","2021-06-09T00:00:00.000","67786.0","185.0","366.0","0.0","0","0"
"2021-06-17T00:00:00.000","AK","2021-06-10T00:00:00.000","2021-06-16T00:00:00.000","67941.0","155.0","370.0","4.0","0","0"
"2021-06-24T00:00:00.000","AK","2021-06-17T00:00:00.000","2021-06-23T00:00:00.000","68178.0","237.0","371.0","1.0","0","0"
"2021-07-01T00:00:00.000","AK","2021-06-24T00:00:00.000","2021-06-30T00:00:00.000","68435.0","257.0","374.0","3.0","0","0"
"2021-07-08T00:00:00.000","AK","2021-07-01T00:00:00.000","2021-07-07T00:00:00.000","68748.0","313.0","374.0","0.0","0","0"
"2021-07-15T00:00:00.000","AK","2021-07-08T00:00:00.000","2021-07-14T00:00:00.000","69320.0","572.0","378.0","4.0","0","0"
"2021-07-22T00:00:00.000","AK","2021-07-15T00:00:00.000","2021-07-21T00:00:00.000","70519.0","1199.0","379.0","1.0","0","0"
"2021-07-29T00:00:00.000","AK","2021-07-22T00:00:00.000","2021-07-28T00:00:00.000","72065.0","1546.0","383.0","4.0","0","0"
"2021-08-05T00:00:00.000","AK","2021-07-29T00:00:00.000","2021-08-04T00:00:00.000","73957.0","1892.0","390.0","7.0","0","0"
"2021-08-12T00:00:00.000","AK","2021-08-05T00:00:00.000","2021-08-11T00:00:00.000","76069.0","2112.0","397.0","7.0","0","0"
"2021-08-19T00:00:00.000","AK","2021-08-12T00:00:00.000","2021-08-18T00:00:00.000","79070.0","3001.0","409.0","12.0","0","0"
"2021-08-26T00:00:00.000","AK","2021-08-19T00:00:00.000","2021-08-25T00:00:00.000","82427.0","3357.0","435.0","26.0","0","0"
"2021-09-02T00:00:00.000","AK","2021-08-26T00:00:00.000","2021-09-01T00:00:00.000","86078.0","3651.0","445.0","10.0","0","0"
"2021-09-09T00:00:00.000","AK","2021-09-02T00:00:00.000","2021-09-08T00:00:00.000","90342.0","4264.0","453.0","8.0","0","0"
"2021-09-16T00:00:00.000","AK","2021-09-09T00:00:00.000","2021-09-15T00:00:00.000","95229.0","4887.0","465.0","12.0","0","0"
"2021-09-23T00:00:00.000","AK","2021-09-16T00:00:00.000","2021-09-22T00:00:00.000","101487.0","6258.0","478.0","13.0","0","0"
"2021-09-30T00:00:00.000","AK","2021-09-23T00:00:00.000","2021-09-29T00:00:00.000","109923.0","8436.0","563.0","85.0","0","0"
"2021-10-07T00:00:00.000","AK","2021-09-30T00:00:00.000","2021-10-06T00:00:00.000","115667.0","5744.0","581.0","18.0","0","0"
"2021-10-14T00:00:00.000","AK","2021-10-07T00:00:00.000","2021-10-13T00:00:00.000","121844.0","6177.0","608.0","27.0","0","0"
"2021-10-21T00:00:00.000","AK","2021-10-14T00:00:00.000","2021-10-20T00:00:00.000","127374.0","5530.0","687.0","79.0","0","0"
"2021-10-28T00:00:00.000","AK","2021-10-21T00:00:00.000","2021-10-27T00:00:00.000","131999.0","4625.0","712.0","25.0","0","0"
"2021-11-04T00:00:00.000","AK","2021-10-28T00:00:00.000","2021-11-03T00:00:00.000","136133.0","4134.0","733.0","21.0","0","0"
"2021-11-11T00:00:00.000","AK","2021-11-04T00:00:00.000","2021-11-10T00:00:00.000","139524.0","3391.0","827.0","94.0","0","0"
"2021-11-18T00:00:00.000","AK","2021-11-11T00:00:00.000","2021-11-17T00:00:00.000","142443.0","2919.0","838.0","11.0","0","0"
"2021-11-25T00:00:00.000","AK","2021-11-18T00:00:00.000","2021-11-24T00:00:00.000","144792.0","2349.0","866.0","28.0","0","0"
"2021-12-02T00:00:00.000","AK","2021-11-25T00:00:00.000","2021-12-01T00:00:00.000","146508.0","1716.0","877.0","11.0","0","0"
"2021-12-09T00:00:00.000","AK","2021-12-02T00:00:00.000","2021-12-08T00:00:00.000","148018.0","1510.0","882.0","5.0","0","0"
"2021-12-16T00:00:00.000","AK","2021-12-09T00:00:00.000","2021-12-15T00:00:00.000","149237.0","1219.0","885.0","3.0","0","0"
"2021-12-23T00:00:00.000","AK","2021-12-16T00:00:00.000","2021-12-22T00:00:00.000","150283.0","1046.0","972.0","87.0","0","0"
"2021-12-30T00:00:00.000","AK","2021-12-23T00:00:00.000","2021-12-29T00:00:00.000","152363.0","2080.0","974.0","2.0","0","0"
"2022-01-06T00:00:00.000","AK","2021-12-30T00:00:00.000","2022-01-05T00:00:00.000","157886.0","5523.0","975.0","1.0","0","0"
"2022-01-13T00:00:00.000","AK","2022-01-06T00:00:00.000","2022-01-12T00:00:00.000","170052.0","12166.0","981.0","6.0","0","0"
"2022-01-20T00:00:00.000","AK","2022-01-13T00:00:00.000","2022-01-19T00:00:00.000","185787.0","15735.0","1047.0","66.0","0","0"
"2022-01-27T00:00:00.000","AK","2022-01-20T00:00:00.000","2022-01-26T00:00:00.000","202626.0","16839.0","1077.0","30.0","0","0"
"2022-02-03T00:00:00.000","AK","2022-01-27T00:00:00.000","2022-02-02T00:00:00.000","216048.0","13422.0","1089.0","12.0","0","0"
"2022-02-10T00:00:00.000","AK","2022-02-03T00:00:00.000","2022-02-09T00:00:00.000","224165.0","8117.0","1110.0","21.0","0","0"
"2022-02-17T00:00:00.000","AK","2022-02-10T00:00:00.000","2022-02-16T00:00:00.000","228123.0","3958.0","1137.0","27.0","0","0"
"2022-02-24T00:00:00.000","AK","2022-02-17T00:00:00.000","2022-02-23T00:00:00.000","230807.0","2684.0","1159.0","22.0","0","0"
"2022-03-03T00:00:00.000","AK","2022-02-24T00:00:00.000","2022-03-02T00:00:00.000","232898.0","2091.0","1187.0","28.0","0","0"
"2022-03-10T00:00:00.000","AK","2022-03-03T00:00:00.000","2022-03-09T00:00:00.000","235338.0","2440.0","1197.0","10.0","0","0"
"2022-03-17T00:00:00.000","AK","2022-03-10T00:00:00.000","2022-03-16T00:00:00.000","236745.0","1407.0","1198.0","1.0","0","0"
"2022-03-24T00:00:00.000","AK","2022-03-17T00:00:00.000","2022-03-23T00:00:00.000","238168.0","1423.0","1215.0","17.0","0","0"
"2022-03-31T00:00:00.000","AK","2022-03-24T00:00:00.000","2022-03-30T00:00:00.000","239613.0","1445.0","1224.0","9.0","0","0"
"2022-04-07T00:00:00.000","AK","2022-03-31T00:00:00.000","2022-04-06T00:00:00.000","240990.0","1377.0","1224.0","0.0","0","0"
"2022-04-14T00:00:00.000","AK","2022-04-07T00:00:00.000","2022-04-13T00:00:00.000","242227.0","1237.0","1230.0","6.0","0","0"
"2022-04-21T00:00:00.000","AK","2022-04-14T00:00:00.000","2022-04-20T00:00:00.000","243740.0","1513.0","1243.0","13.0","0","0"
"2022-04-28T00:00:00.000","AK","2022-04-21T00:00:00.000","2022-04-27T00:00:00.000","245165.0","1425.0","1247.0","4.0","0","0"
"2022-05-05T00:00:00.000","AK","2022-04-28T00:00:00.000","2022-05-04T00:00:00.000","246582.0","1417.0","1248.0","1.0","0","0"
"2022-05-12T00:00:00.000","AK","2022-05-05T00:00:00.000","2022-05-11T00:00:00.000","248121.0","1539.0","1259.0","11.0","0","0"
"2022-05-19T00:00:00.000","AK","2022-05-12T00:00:00.000","2022-05-18T00:00:00.000","249818.0","1697.0","1270.0","11.0","0","0"
"2022-05-26T00:00:00.000","AK","2022-05-19T00:00:00.000","2022-05-25T00:00:00.000","251699.0","1881.0","1270.0","0.0","0","0"
"2022-06-02T00:00:00.000","AK","2022-05-26T00:00:00.000","2022-06-01T00:00:00.000","253643.0","1944.0","1270.0","0.0","0","0"
"2022-06-09T00:00:00.000","AK","2022-06-02T00:00:00.000","2022-06-08T00:00:00.000","255700.0","2057.0","1270.0","0.0","0","0"
"2022-06-16T00:00:00.000","AK","2022-06-09T00:00:00.000","2022-06-15T00:00:00.000","257682.0","1982.0","1270.0","0.0","0","0"
"2022-06-23T00:00:00.000","AK","2022-06-16T00:00:00.000","2022-06-22T00:00:00.000","259819.0","2137.0","1270.0","0.0","0","0"
"2022-06-30T00:00:00.000","AK","2022-06-23T00:00:00.000","2022-06-29T00:00:00.000","262585.0","2766.0","1270.0","0.0","0","0"
"2022-07-07T00:00:00.000","AK","2022-06-30T00:00:00.000","2022-07-06T00:00:00.000","264573.0","1988.0","1270.0","0.0","0","0"
"2022-07-14T00:00:00.000","AK","2022-07-07T00:00:00.000","2022-07-13T00:00:00.000","266706.0","2133.0","1275.0","5.0","0","0"
"2022-07-21T00:00:00.000","AK","2022-07-14T00:00:00.000","2022-07-20T00:00:00.000","269051.0","2345.0","1275.0","0.0","0","0"
"2022-07-28T00:00:00.000","AK","2022-07-21T00:00:00.000","2022-07-27T00:00:00.000","271101.0","2050.0","1275.0","0.0","0","0"
"2022-08-04T00:00:00.000","AK","2022-07-28T00:00:00.000","2022-08-03T00:00:00.000","273674.0","2573.0","1275.0","0.0","0","0"
"2022-08-11T00:00:00.000","AK","2022-08-04T00:00:00.000","2022-08-10T00:00:00.000","275542.0","1868.0","1296.0","21.0","0","0"
"2022-08-18T00:00:00.000","AK","2022-08-11T00:00:00.000","2022-08-17T00:00:00.000","277007.0","1465.0","1296.0","0.0","0","0"
"2022-08-25T00:00:00.000","AK","2022-08-18T00:00:00.000","2022-08-24T00:00:00.000","278680.0","1673.0","1304.0","8.0","0","0"
"2022-09-01T00:00:00.000","AK","2022-08-25T00:00:00.000","2022-08-31T00:00:00.000","279888.0","1208.0","1304.0","0.0","0","0"
"2022-09-08T00:00:00.000","AK","2022-09-01T00:00:00.000","2022-09-07T00:00:00.000","280767.0","879.0","1304.0","0.0","0","0"
"2022-09-15T00:00:00.000","AK","2022-09-08T00:00:00.000","2022-09-14T00:00:00.000","281717.0","950.0","1329.0","25.0","0","0"
"2022-09-22T00:00:00.000","AK","2022-09-15T00:00:00.000","2022-09-21T00:00:00.000","282361.0","644.0","1329.0","0.0","0","0"
"2022-09-29T00:00:00.000","AK","2022-09-22T00:00:00.000","2022-09-28T00:00:00.000","282911.0","550.0","1329.0","0.0","0","0"
"2022-10-06T00:00:00.000","AK","2022-09-29T00:00:00.000","2022-10-05T00:00:00.000","283548.0","637.0","1356.0","27.0","0","0"
"2022-10-13T00:00:00.000","AK","2022-10-06T00:00:00.000","2022-10-12T00:00:00.000","284059.0","511.0","1356.0","0.0","0","0"
"2022-10-20T00:00:00.000","AK","2022-10-13T00:00:00.000","2022-10-19T00:00:00.000","284406.0","347.0","1356.0","0.0","0","0"
"2022-10-27T00:00:00.000","AK","2022-10-20T00:00:00.000","2022-10-26T00:00:00.000","284785.0","379.0","1376.0","20.0","0","0"
"2022-11-03T00:00:00.000","AK","2022-10-27T00:00:00.000","2022-11-02T00:00:00.000","285144.0","359.0","1376.0","0.0","0","0"
"2022-11-10T00:00:00.000","AK","2022-11-03T00:00:00.000","2022-11-09T00:00:00.000","285343.0","199.0","1376.0","0.0","0","0"
"2022-11-17T00:00:00.000","AK","2022-11-10T00:00:00.000","2022-11-16T00:00:00.000","285733.0","390.0","1399.0","23.0","0","0"
"2022-11-24T00:00:00.000","AK","2022-11-17T00:00:00.000","2022-11-23T00:00:00.000","286163.0","430.0","1399.0","0.0","0","0"
"2022-12-01T00:00:00.000","AK","2022-11-24T00:00:00.000","2022-11-30T00:00:00.000","286561.0","398.0","1399.0","0.0","0","0"
"2022-12-08T00:00:00.000","AK","2022-12-01T00:00:00.000","2022-12-07T00:00:00.000","287057.0","496.0","1399.0","0.0","0","0"
"2022-12-15T00:00:00.000","AK","2022-12-08T00:00:00.000","2022-12-14T00:00:00.000","287411.0","354.0","1399.0","0.0","0","0"
"2022-12-22T00:00:00.000","AK","2022-12-15T00:00:00.000","2022-12-21T00:00:00.000","287791.0","380.0","1418.0","19.0","0","0"
"2022-12-29T00:00:00.000","AK","2022-12-22T00:00:00.000","2022-12-28T00:00:00.000","288123.0","332.0","1418.0","0.0","0","0"
"2023-01-05T00:00:00.000","AK","2022-12-29T00:00:00.000","2023-01-04T00:00:00.000","288494.0","371.0","1418.0","0.0","0","0"
"2023-01-12T00:00:00.000","AK","2023-01-05T00:00:00.000","2023-01-11T00:00:00.000","288964.0","470.0","1418.0","0.0","0","0"
"2023-01-19T00:00:00.000","AK","2023-01-12T00:00:00.000","2023-01-18T00:00:00.000","289613.0","649.0","1418.0","0.0","0","0"
"2023-01-26T00:00:00.000","AK","2023-01-19T00:00:00.000","2023-01-25T00:00:00.000","290267.0","654.0","1436.0","18.0","0","0"
"2023-02-02T00:00:00.000","AK","2023-01-26T00:00:00.000","2023-02-01T00:00:00.000","291060.0","793.0","1436.0","0.0","0","0"
"2023-02-09T00:00:00.000","AK","2023-02-02T00:00:00.000","2023-02-08T00:00:00.000","291752.0","692.0","1436.0","0.0","0","0"
"2023-02-16T00:00:00.000","AK","2023-02-09T00:00:00.000","2023-02-15T00:00:00.000","292538.0","786.0","1436.0","0.0","0","0"
"2023-02-23T00:00:00.000","AK","2023-02-16T00:00:00.000","2023-02-22T00:00:00.000","293313.0","775.0","1449.0","13.0","0","0"
"2023-03-02T00:00:00.000","AK","2023-02-23T00:00:00.000","2023-03-01T00:00:00.000","293761.0","448.0","1449.0","0.0","0","0"
"2023-03-09T00:00:00.000","AK","2023-03-02T00:00:00.000","2023-03-08T00:00:00.000","294343.0","582.0","1449.0","0.0","0","0"
"2023-03-16T00:00:00.000","AK","2023-03-09T00:00:00.000","2023-03-15T00:00:00.000","294791.0","448.0","1449.0","0.0","0","0"
"2023-03-23T00:00:00.000","AK","2023-03-16T00:00:00.000","2023-03-22T00:00:00.000","295287.0","496.0","1449.0","0.0","0","0"
"2023-03-30T00:00:00.000","AK","2023-03-23T00:00:00.000","2023-03-29T00:00:00.000","295801.0","514.0","1468.0","19.0","0","0"
"2023-04-06T00:00:00.000","AK","2023-03-30T00:00:00.000","2023-04-05T00:00:00.000","296202.0","401.0","1468.0","0.0","0","0"
"2023-04-13T00:00:00.000","AK","2023-04-06T00:00:00.000","2023-04-12T00:00:00.000","296560.0","358.0","1468.0","0.0","0","0"
"2023-04-20T00:00:00.000","AK","2023-04-13T00:00:00.000","2023-04-19T00:00:00.000","296921.0","361.0","1468.0","0.0","0","0"
"2023-04-27T00:00:00.000","AK","2023-04-20T00:00:00.000","2023-04-26T00:00:00.000","297201.0","280.0","1468.0","0.0","0","0"
"2023-05-04T00:00:00.000","AK","2023-04-27T00:00:00.000","2023-05-03T00:00:00.000","297389.0","188.0","1468.0","0.0","0","0"
"2023-05-11T00:00:00.000","AK","2023-05-04T00:00:00.000","2023-05-10T00:00:00.000","297588.0","199.0","1468.0","0.0","0","0"
"2020-01-23T00:00:00.000","AL","2020-01-16T00:00:00.000","2020-01-22T00:00:00.000","0.0","0.0","0.0","0.0","0","0"
"2020-01-30T00:00:00.000","AL","2020-01-23T00:00:00.000","2020-01-29T00:00:00.000","0.0","0.0","0.0","0.0","0","0"
"2020-02-06T00:00:00.000","AL","2020-01-30T00:00:00.000","2020-02-05T00:00:00.000","0.0","0.0","0.0","0.0","0","0"
"2020-02-13T00:00:00.000","AL","2020-02-06T00:00:00.000","2020-02-12T00:00:00.000","0.0","0.0","0.0","0.0","0","0"
"2020-02-20T00:00:00.000","AL","2020-02-13T00:00:00.000","2020-02-19T00:00:00.000","0.0","0.0","0.0","0.0","0","0"
"2020-02-27T00:00:00.000","AL","2020-02-20T00:00:00.000","2020-02-26T00:00:00.000","0.0","0.0","0.0","0.0","0","0"
"2020-03-05T00:00:00.000","AL","2020-02-27T00:00:00.000","2020-03-04T00:00:00.000","0.0","0.0","0.0","0.0","0","0"
"2020-03-12T00:00:00.000","AL","2020-03-05T00:00:00.000","2020-03-11T00:00:00.000","3.0","3.0","0.0","0.0","0","0"
"2020-03-19T00:00:00.000","AL","2020-03-12T00:00:00.000","2020-03-18T00:00:00.000","61.0","58.0","0.0","0.0","0","0"
"2020-03-26T00:00:00.000","AL","2020-03-19T00:00:00.000","2020-03-25T00:00:00.000","472.0","411.0","1.0","1.0","0","0"
"2020-04-02T00:00:00.000","AL","2020-03-26T00:00:00.000","2020-04-01T00:00:00.000","1175.0","703.0","26.0","25.0","0","0"
"2020-04-09T00:00:00.000","AL","2020-04-02T00:00:00.000","2020-04-08T00:00:00.000","2614.0","1439.0","65.0","39.0","0","0"
"2020-04-16T00:00:00.000","AL","2020-04-09T00:00:00.000","2020-04-15T00:00:00.000","4307.0","1693.0","110.0","45.0","0","0"
"2020-04-23T00:00:00.000","AL","2020-04-16T00:00:00.000","2020-04-22T00:00:00.000","5692.0","1385.0","193.0","83.0","0","0"
"2020-04-30T00:00:00.000","AL","2020-04-23T00:00:00.000","2020-04-29T00:00:00.000","6979.0","1287.0","255.0","62.0","0","0"
"2020-05-07T00:00:00.000","AL","2020-04-30T00:00:00.000","2020-05-06T00:00:00.000","8769.0","1790.0","341.0","86.0","0","0"
"2020-05-14T00:00:00.000","AL","2020-05-07T00:00:00.000","2020-05-13T00:00:00.000","10822.0","2053.0","448.0","107.0","0","0"
"2020-05-21T00:00:00.000","AL","2020-05-14T00:00:00.000","2020-05-20T00:00:00.000","13186.0","2364.0","522.0","74.0","0","0"
"2020-05-28T00:00:00.000","AL","2020-05-21T00:00:00.000","2020-05-27T00:00:00.000","16263.0","3077.0","583.0","61.0","0","0"
"2020-06-04T00:00:00.000","AL","2020-05-28T00:00:00.000","2020-06-03T00:00:00.000","18954.0","2691.0","650.0","67.0","0","0"
